@relation acc_3_0.8_model_11_UpFall_44F

@attribute ARA numeric
@attribute MeanX numeric
@attribute MeanY numeric
@attribute MeanZ numeric
@attribute MeanXYZ numeric
@attribute VarX numeric
@attribute VarY numeric
@attribute VarZ numeric
@attribute DiffX numeric
@attribute DiffY numeric
@attribute DiffZ numeric
@attribute sdX numeric
@attribute sdY numeric
@attribute sdZ numeric
@attribute CovarianceXY numeric
@attribute CovarianceYZ numeric
@attribute CovarianceZX numeric
@attribute ZeroCrossingX numeric
@attribute ZeroCrossingY numeric
@attribute ZeroCrossingZ numeric
@attribute xPAR numeric
@attribute yPAR numeric
@attribute zPAR numeric
@attribute xSMA numeric
@attribute ySMA numeric
@attribute zSMA numeric
@attribute SMA numeric
@attribute SMVD numeric
@attribute meanPhi numeric
@attribute meanTheta numeric
@attribute varPhi numeric
@attribute varTheta numeric
@attribute igPhi numeric
@attribute igTheta numeric
@attribute Energy numeric
@attribute XFFTEnergy numeric
@attribute yFFTEnergy numeric
@attribute zFFTEnergy numeric
@attribute xFFTEntropy numeric
@attribute yFFTEntropy numeric
@attribute zFFTEntropy numeric
@attribute Activity numeric
@attribute Complexity numeric
@attribute Mobility numeric
@attribute Status {A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11}

@data
47.815809,-2.221442,-45.440502,14.553682,-33.108262,3.735835,207.116025,16.805065,8.418864,75.875902,21.266649,1.932831,14.391526,4.099398,11.216907,-56.208562,-3.783109,2,0,0,-1.285747,0.005717,1.46509,-163960.509831,-4655394.67447,-1251919.368328,-6071274.558855,4.316727,-0.794919,5.031759,2.553459,2546.576765,-39.308513,4.651,2.156547,8.028284,954.54325,69.759738,-0.025909,-1.049757,-0.549385,0.83584,0.995642,1.007944,A10
48.82021,-2.248965,-46.515237,14.412132,-34.352069,3.894904,227.2427,18.509534,8.476485,76.034138,21.210132,1.973551,15.074571,4.302271,5.49847,-61.169208,-2.901184,3.5,0,0,-1.27001,0.001627,1.479336,-5060.726946,-3523203.812574,-927717.342205,-4455981.887232,4.35782,-0.838739,5.44536,3.033087,5799.26972,-38.848618,0.706933,2.149365,3.826513,451.585682,29.597705,0.119609,-1.031715,-0.512,0.827539,1.008008,1.008,A10
48.667743,-1.77294,-46.651449,13.560204,-34.864184,2.653783,203.701453,16.473099,7.307471,73.080149,20.628463,1.629044,14.272402,4.058707,1.183384,-54.504117,-0.371441,3.5,0,0,-1.611114,0.028595,1.561605,-306922.761804,-4519802.742608,-1390428.77835,-6217154.297265,4.376612,-0.775874,6.008354,2.432656,5898.330494,-40.277469,4.573475,2.156636,10.584327,852.455116,79.665151,0.221484,-1.123617,-0.542022,0.831519,1.008064,1.008,A10
47.756476,-1.832544,-45.768704,13.317602,-34.283647,3.367209,185.374069,15.492503,8.584597,63.35403,19.172046,1.834996,13.615215,3.936052,6.620871,-49.875543,-1.997465,3.5,0,0,-1.560695,0.029147,1.475093,-250482.767202,-4220436.220964,-1156226.586023,-5627145.592068,4.194078,-0.774497,7.260166,2.424118,6268.617232,-40.338326,4.296901,2.159123,9.195157,751.236578,51.964991,0.250924,-1.085037,-0.504572,0.829782,1.008064,1.007973,A10
49.865747,-2.402654,-47.813287,13.742778,-36.473162,4.432294,145.018835,13.967317,8.785258,64.568239,20.15988,2.105301,12.042377,3.737287,6.346368,-41.428874,-3.048838,3.5,0,1,-1.190137,0.002503,1.461137,-334014.906098,-3483656.954865,-1063553.147091,-4881225.013733,4.190153,-0.774664,5.488371,2.425913,5900.822797,-40.370072,4.987767,2.158203,10.783327,457.072838,42.9872,0.281504,-1.117192,-0.533959,0.834934,1.008037,1.007973,A10
46.989464,-2.552782,-44.7951,13.52148,-33.826403,3.166745,224.787762,21.602159,6.187776,65.599821,20.025901,1.779535,14.992924,4.647812,13.490478,-64.575084,-4.260309,1.5,1,0,-0.102633,-0.020558,1.485037,-151932.412248,-3910215.572605,-1315678.985627,-5377826.976351,4.018803,-0.678346,-59.388822,2.295941,547104.026901,-36.757924,6.530914,2.169534,6.332437,694.227246,74.776853,0.230196,-0.987471,-0.513329,0.840282,1.008037,0.997962,A10
49.645456,-2.697646,-47.111475,15.212435,-34.596685,3.297527,153.452689,22.94784,7.27981,67.762328,25.770291,1.815909,12.387602,4.79039,8.371539,-53.930715,-1.713023,1.5,0,0,-0.501954,0.028316,1.733141,-86229.681746,-2920360.122815,-1072681.836453,-4079271.65549,4.208442,-0.790446,10.906859,2.524552,2923.894297,-39.555708,5.785903,2.191956,4.094316,309.105957,45.36487,0.206972,-1.038594,-0.564348,0.844235,0.998022,1.007257,A10
48.7278,-2.025405,-46.088336,15.488824,-32.624917,3.7199,163.792821,23.018487,8.096744,68.886942,26.351419,1.928704,12.798157,4.797759,7.100377,-56.795048,-1.137875,3.5,0,0,-1.097359,0.004524,1.702196,-164312.404604,-4846042.815009,-1476036.615331,-6486391.84097,4.35224,-0.798857,-5.918665,2.578291,42686.982875,-39.116716,2.907337,2.226224,5.733676,1048.201839,98.846062,0.197235,-1.146698,-0.596769,0.834157,1.007321,1.002705,A10
46.376283,-1.664085,-43.730732,15.125777,-30.26904,3.216002,227.422597,28.343996,7.619821,69.167499,26.581008,1.793322,15.080537,5.323908,6.273575,-77.11712,-1.38737,3.5,1,1,-1.33567,-0.002417,1.742386,-285657.315651,-3565089.230987,-1100494.574068,-4951241.1314,4.224774,-0.813689,-6.079921,2.818816,43412.137234,-33.796492,1.443769,2.21969,6.014493,465.837257,51.850848,0.063671,-0.510463,-0.285375,0.863867,1.008475,1.008403,A10
45.883284,-1.352581,-43.780479,13.324882,-31.808178,0.711695,235.447789,19.237819,3.631792,65.039664,19.143944,0.84362,15.344308,4.386094,1.844487,-66.070939,-0.460777,5,0.5,0.5,-0.391489,-0.003787,1.433964,-74435.284472,-4337970.685688,-1399699.402078,-5812105.372644,3.813336,-33.285551,-7.244874,140660.994163,32678.445274,-37.513372,19.906173,2.193522,3.241047,863.754563,95.338612,-0.061275,26.069326,22.174476,0.84727,0.986004,1.007999,A10
49.127336,-1.77662,-46.988534,14.157355,-34.607799,1.137466,156.18681,14.289384,4.956043,64.925709,19.126352,1.066521,12.497472,3.78013,3.206691,-46.18411,-1.266933,2,0.5,0.5,-0.004597,-0.001107,1.349641,-40409.143585,-3850510.16207,-1225297.661142,-5116216.968734,4.056767,-0.778519,17.493768,2.852924,220184.378395,-39.7811,7.763458,2.195775,4.727984,547.260679,57.364012,-0.045658,28.511349,24.126229,0.847383,1.008063,1.007964,A10
47.171363,-1.590467,-44.964722,13.999194,-32.555995,1.344895,227.312148,22.412621,5.459769,64.972394,20.347898,1.159696,15.076875,4.734197,6.98057,-69.308492,-2.017155,4,0.5,0.5,-0.321856,-0.002408,1.452148,-20111.278758,-4247791.113995,-1501527.219592,-5769429.612689,4.01391,-0.564377,5.000228,4.178391,7321.797138,-37.781916,4.174632,2.19554,2.014234,702.098022,91.275832,-0.017777,26.432794,23.486532,0.846268,1.008029,1.007965,A10
46.486068,-1.273342,-44.026514,14.67967,-30.620186,1.813292,235.958928,27.865948,7.395094,64.566917,23.079309,1.346585,15.360955,5.278821,0.484083,-77.193427,1.287764,3.5,0.5,0.5,-1.92215,-0.001181,1.570901,-157967.656903,-3964005.483039,-1623756.760025,-5745729.903518,4.0096,-0.802111,-12.137534,3.000997,27951.394252,-38.686219,4.256451,2.192988,3.868455,671.737982,114.900261,0.043191,25.35979,25.063783,0.844318,1.00803,1.008,A10
49.681377,-0.432634,-46.727612,16.616544,-30.543702,3.16166,154.54115,28.991242,8.186662,60.599701,25.634488,1.778106,12.431458,5.384352,-2.179878,-60.228956,4.168037,4.5,0.5,1.5,-7.502076,-0.001113,1.537623,-120325.035234,-3849491.861036,-1717159.625109,-5686976.522209,4.350106,-0.809909,-15.60285,3.050617,28111.990376,-38.38043,1.577407,2.227468,3.017671,610.627898,117.159608,0.062919,29.251379,29.786382,0.865761,1.008065,0.996791,A10
47.875589,-0.237923,-44.809092,16.40579,-28.641225,3.424611,229.21195,37.042015,8.312945,62.087346,25.598879,1.85057,15.139747,6.086215,-12.220718,-86.493216,7.280377,4.5,1.5,1.5,-13.641507,-0.007834,1.557372,-66432.491415,-4675162.135061,-1662318.358164,-6403912.985752,4.170805,-0.706398,-20.869049,3.870939,32407.029852,-35.976155,44.21666,2.230302,7.781173,979.708734,125.706493,0.016771,27.404749,25.763983,0.85934,0.996848,0.996908,A10
48.97551,-0.151003,-45.801732,17.156881,-28.795855,3.072494,197.669889,31.154282,8.617969,61.788079,25.567998,1.752853,14.059512,5.581602,-7.288093,-74.026048,4.419168,3,0.5,0.5,-21.477957,-0.001135,1.48914,-267566.480928,-2848472.329382,-1111499.116158,-4227537.92779,4.223361,-0.819737,-38.734241,3.112048,390922.446895,-37.793189,10.87918,2.236179,6.528952,315.935444,60.148014,-0.103895,24.193866,23.932459,0.852331,0.996848,1.007088,A10
47.575759,-0.078197,-44.619526,16.266438,-28.431285,3.236209,171.270031,29.68873,8.633479,61.778161,25.717802,1.798947,13.087018,5.448737,-2.898173,-65.259897,2.695028,3.5,0.5,1.5,-41.673551,-0.001165,1.567506,-85151.404537,-3592865.241405,-915631.425946,-4593648.072521,4.225854,-0.843837,-48.169026,3.333614,348016.497256,-37.65515,0.688772,2.211725,6.286014,611.184513,54.870863,0.050187,26.032766,22.687466,0.802669,1.007137,1.007073,A10
45.555778,-0.661308,-42.980748,14.858273,-28.783783,2.787996,175.354652,22.210415,7.078903,61.326468,23.197749,1.669729,13.242154,4.712793,1.14518,-56.250001,-0.354284,4,0.5,0.5,-2.57622,-0.00121,1.559989,-254545.340152,-4165794.322575,-1294363.157512,-5714702.83044,3.972679,-0.807461,52.600821,3.034044,311891.075356,-38.386446,1.626974,2.227454,5.48623,770.304726,78.318366,-0.072644,26.242612,24.650555,0.839343,1.007136,0.99569,A10
45.750348,-1.441755,-43.418376,14.144513,-30.715618,2.34953,133.106266,19.266446,7.016301,59.000515,21.088175,1.532818,11.537169,4.389356,2.970501,-46.544861,-2.336203,3,0.5,1.5,-1.131254,-0.001198,1.470565,-147967.656973,-3174184.425108,-1243663.715777,-4565815.798386,4.039262,-0.805494,8.370218,3.04903,5784.827797,-39.019221,5.869803,2.196959,3.810395,511.290894,79.681563,-0.071595,25.975146,23.431123,0.844317,0.995685,1.001462,A10
42.842149,-1.733666,-40.450241,13.772344,-28.411564,2.966371,148.656592,18.63829,6.797975,56.492106,21.826638,1.722316,12.192481,4.317209,8.41881,-47.964568,-4.452857,3,0.5,0.5,-0.9426,-0.004892,1.582595,-245400.225757,-3121565.700301,-1072238.978613,-4439204.905647,3.801771,-0.811371,8.978159,3.128469,8898.633737,-40.078613,2.047085,2.158864,5.150422,453.372309,59.962574,-0.106162,23.123816,21.415038,0.814524,1.001435,1.007086,A10
44.053637,-1.970494,-41.749164,13.701787,-30.017871,3.337108,118.620495,17.828042,8.1055,56.342452,21.814713,1.826775,10.891304,4.222327,8.401367,-41.195226,-4.439164,3,0.5,0.5,-0.887633,-0.001246,1.59072,-472813.658565,-3916271.285589,-1441925.871212,-5831010.820854,3.770518,-0.792735,9.434424,2.941256,8654.675859,-39.100468,3.962827,2.15654,11.462321,593.928034,85.097762,-0.151358,25.543972,22.27235,0.814695,1.00715,1.008,A10
43.344819,-2.334794,-40.867953,14.089001,-29.113746,2.604373,130.353894,18.988305,8.416455,56.176439,21.805175,1.613807,11.417263,4.357557,9.889002,-46.319794,-3.326708,2,0.5,0.5,-0.882315,-0.001272,1.546325,-31792.094913,-2830570.777879,-973264.52431,-3835627.397805,3.897012,-0.812608,7.645674,3.073763,1306.300421,-38.362645,1.141334,2.154251,4.025241,362.032436,48.319124,-0.051923,23.707448,21.47572,0.81485,1.008064,1.008,A10
42.682211,-1.52015,-40.119653,14.210881,-27.428922,4.356474,146.885765,20.198249,8.498065,56.505176,21.34642,2.087217,12.119644,4.494246,8.302037,-50.947527,-2.132494,3.5,0.5,0.5,-1.409017,-0.001296,1.500781,-108629.869861,-3458268.766593,-1321810.946937,-4888709.584001,3.866743,-0.904588,6.166511,3.899504,2879.20132,-37.087138,2.75354,2.151868,4.713028,517.575984,77.048379,0.071509,23.869154,23.729251,0.813701,1.008064,1.007985,A10
43.566941,-1.176473,-40.967103,14.532206,-27.611369,4.255896,156.350765,21.865504,8.494742,62.096957,23.699538,2.062982,12.50403,4.676056,-0.290922,-54.681089,1.93954,4,0.5,0.5,-1.820632,-0.001269,1.629521,-128558.253293,-4777713.443977,-1568125.831702,-6474397.537034,3.776808,-0.814234,6.629488,3.077193,6660.778263,-38.068077,3.214405,2.166071,2.174059,1020.70245,113.238534,-0.045868,26.715949,26.148101,0.819219,1.00805,1.00335,A10
44.928232,-0.614443,-42.39712,14.630889,-28.380674,2.992814,129.586329,22.583057,8.24634,62.096911,23.699475,1.729975,11.383599,4.752163,2.082077,-49.735585,0.173702,7.5,0.5,0.5,-3.486803,-0.001226,1.618526,-8227.993782,-3134185.855493,-833941.402912,-3976355.253648,4.012181,-0.801612,45.837269,2.99725,174004.467708,-38.674335,-86.350473,2.159909,5.429411,478.546189,42.095559,0.028805,24.141005,20.050168,0.814758,1.003414,1.003879,A10
44.056427,0.387261,-41.421495,14.812084,-26.22215,1.272034,161.661807,24.593189,5.47095,62.09458,23.695857,1.127845,12.71463,4.959152,3.384543,-57.877439,-0.248471,7.5,0.5,0.5,8.114489,-0.001255,1.598482,-22986.334016,-3785546.166303,-1541868.343951,-5350400.844621,3.910431,-0.908282,5.673001,4.093693,19595.690642,-37.373117,-2.588532,2.199034,7.919727,712.889829,122.385784,0.033311,24.647127,24.00195,0.839561,1.003876,0.995036,A10
46.877984,0.049679,-43.983881,16.04866,-27.885542,1.406499,109.550155,19.899392,5.267999,62.057802,23.644137,1.185959,10.466621,4.460873,1.749596,-41.409711,-0.036635,7,0.5,0.5,45.601796,-0.001182,1.472094,-226955.76214,-3928251.365056,-1512679.970291,-5667887.102295,3.957926,-0.812889,4.574315,3.075097,22296.173783,-37.509216,0.06014,2.148343,7.879141,678.55119,114.739497,-0.007554,19.947921,19.209223,0.788359,1.003387,1.003868,A10
48.467712,-7.47814,-47.76243,-2.776206,-58.016776,3.716896,174.227264,3.07536,10.40806,61.518614,8.652524,1.927925,13.199518,1.75367,17.670884,14.711662,0.272198,0,0,0.5,0.026745,0.035321,-0.560417,-635642.192991,-3798234.862681,-103066.237194,-4536943.306045,3.022122,-0.709998,-0.794824,2.032142,2.665236,-44.040698,-67.326048,0.559426,17.61263,494.372888,3.323297,-1.204496,-0.875492,-0.119258,-0.122488,1.008035,0.993829,A10
49.150316,-6.841672,-48.54159,-2.323024,-57.706286,4.61782,151.815267,4.797742,9.909156,63.186551,9.756028,2.148911,12.321334,2.190375,14.454493,11.95574,-0.128393,1,0,2,-0.017689,0.000342,-1.144804,-263704.992298,-4006644.662855,-146480.230496,-4416829.892303,3.230546,-0.828759,-0.786571,4.830127,3.666626,-43.904737,-67.073657,0.557823,6.485211,583.524273,3.129688,-0.804841,-0.932288,-0.308141,-0.119888,0.993801,0.995168,A10
47.460304,-5.423828,-46.959326,-1.905197,-54.288351,9.17309,213.693853,4.933411,11.470277,62.017392,9.742835,3.028711,14.618271,2.221128,9.795043,15.500315,-1.228503,2,0,2,-0.310158,0.022561,-1.395936,-106600.544568,-4426713.585721,-87623.224764,-4620937.368326,3.165139,-0.702347,0.053931,1.990946,42.646652,-44.636408,-58.315378,0.553969,5.804604,770.536549,3.368904,-0.467472,-0.850752,-0.32826,-0.111765,0.995149,0.995246,A10
49.571027,-5.261768,-49.125374,-1.103315,-55.490456,9.342698,134.087436,7.61581,11.466282,60.289108,11.199894,3.056583,11.579613,2.759676,9.990382,3.720643,-3.707052,1,0,1.5,-0.319723,0.029272,-3.807588,-529423.036599,-4470196.645054,-72193.330126,-5071813.023986,3.396834,-0.688881,0.241951,1.913797,42.754106,-45.410796,-42.413647,0.561262,13.072415,812.73667,3.442318,-0.796283,-0.964949,0.034252,-0.108882,0.995246,0.995115,A10
48.250301,-4.894956,-47.871146,-0.126899,-52.893001,8.453479,155.823622,4.295335,11.3643,61.742488,9.847141,2.907487,12.482933,2.072519,6.654464,3.76187,-4.62767,1,1,6,-0.344026,-0.000326,-33.105025,-483053.579651,-4115211.3309,-105272.020397,-4703536.937598,3.457198,-0.551257,0.508979,3.551591,41.843777,-44.836102,284.91229,0.566086,11.021781,553.560419,2.704456,-0.576506,-0.92339,-0.243908,-0.108252,0.995176,1.007999,A10
48.022232,-4.446553,-47.696421,-0.605698,-52.748672,8.573061,166.612218,4.106099,11.213408,60.032262,9.874006,2.927979,12.907836,2.026351,13.033853,4.099146,-3.501641,2,0,6,-0.4004,0.03537,-6.934332,-677157.563574,-4210012.948015,-15485.387394,-4902655.912901,3.37434,-0.680139,-0.422969,1.865697,31.614569,-46.010104,194.175139,0.579739,18.422264,654.16623,1.262001,-0.788053,-0.887387,0.090437,-0.106234,1.008063,0.994138,A10
48.811484,-5.424972,-48.352133,-0.135762,-53.912867,13.165544,137.025852,4.283429,13.141999,61.103006,9.866657,3.628435,11.705804,2.069645,20.689572,0.026426,-4.586712,1,0,5.5,-0.568905,0.009662,-30.935757,-607552.775291,-3385077.524346,-214685.002826,-4207315.310878,3.291903,-0.688932,-0.055158,1.914267,6.876655,-45.440897,192.452075,0.587548,12.077378,363.936226,2.863644,-0.790638,-0.865198,0.263624,-0.103625,0.994072,1.007073,A10
47.716184,-6.534579,-47.118917,0.521572,-53.131924,4.583311,182.909493,3.226072,9.855689,61.525735,7.128639,2.140867,13.524404,1.796127,11.939109,10.547042,-1.04649,0,1,5,0.030606,-0.01014,8.072592,-277734.190735,-4512923.703496,-226156.34253,-5016814.244034,3.245913,-0.916679,0.197383,12.456954,0.735426,-42.014363,266.877421,0.582687,4.007032,806.384018,3.94688,-0.893033,-0.872448,-0.113768,-0.114185,1.007138,0.982385,A10
46.920562,-5.858353,-46.478543,-0.299928,-52.636824,6.463923,185.571177,2.739723,9.972318,61.763292,6.358228,2.542425,13.622451,1.655211,18.925262,6.228516,-1.611727,0,0,5,0.013997,0.024312,-9.517862,-532018.932722,-3771880.349637,-17604.177456,-4321503.470819,3.316434,-0.690763,-0.144388,1.924168,0.797584,-45.286981,-83.409626,0.58292,16.959891,494.238121,1.591575,-0.715288,-0.858856,-0.047791,-0.123976,0.982312,1.007823,A10
47.712337,-5.835915,-47.274731,-0.070599,-53.181245,5.671123,129.525094,3.049101,9.950565,62.148081,6.356625,2.381412,11.380909,1.746167,12.2205,2.28189,-1.867587,0,0,4.5,0.007634,0.01575,-40.412367,-552811.146547,-3256210.9582,-196400.896859,-4005423.011104,3.408285,-0.689176,-0.112497,1.915374,1.243145,-45.406774,143.283037,0.590607,14.81179,342.460407,3.2116,-0.827139,-0.867981,0.247443,-0.111149,1.007888,0.984202,A10
46.24352,-5.630673,-45.796696,0.107064,-51.320305,2.614697,198.437504,2.920959,7.907496,62.212911,6.403213,1.617002,14.086785,1.709081,7.615802,9.027966,-0.893825,0,0,4,0.03552,0.014193,27.087036,-600517.090802,-4463930.5531,-138227.749169,-5202675.4022,3.367213,-0.710389,0.070146,2.041491,0.635095,-44.427067,40.533779,0.585412,16.373758,714.544506,1.275516,-0.925638,-0.834909,-0.205203,-0.100971,0.984092,1.002999,A10
48.108193,-5.447466,-47.745265,-0.537819,-53.73055,4.433982,144.129079,2.219774,9.307553,60.520039,6.242673,2.105702,12.005377,1.489891,15.228333,8.188772,0.152881,0,0,6,0.015787,0.035333,-5.03558,-444728.325641,-4403415.601757,-214926.844823,-5063070.788522,3.392159,-0.682718,-0.27591,1.87963,0.90147,-45.800297,422.105584,0.583092,8.040117,749.551695,2.891087,-0.830135,-0.939775,-0.244577,-0.097502,1.003059,1.001033,A10
46.492891,-5.863653,-46.048132,-0.256321,-52.168106,3.736764,165.682187,2.03327,9.20953,61.308806,6.264074,1.933071,12.871759,1.425928,16.843621,5.859323,0.063497,0,1,6.5,0.03138,-0.006519,-11.438619,-538273.077871,-3972095.159995,-60355.380147,-4570723.625017,3.390834,-0.802133,-0.098333,7.100781,0.625777,-42.971092,471.754584,0.58339,11.431449,640.711358,1.195316,-0.90569,-0.848317,0.076959,-0.099017,1.001006,1.00796,A10
45.494527,-5.565518,-45.096289,-0.054618,-50.716425,5.412343,181.135245,1.93972,9.635755,59.582588,6.299201,2.326444,13.458649,1.392738,20.643002,6.940116,0.370104,2,0,7.5,-0.043805,0.031428,-54.325611,-233744.307573,-3468826.7802,-71772.290196,-3774343.393744,3.321557,-0.688936,-1.676194,1.913944,380.923674,-45.374204,477.975102,0.587478,6.873596,349.64332,2.339708,-0.576504,-0.781304,0.160179,-0.099778,1.008024,1.006659,A10
47.38779,-5.465176,-47.007767,-0.290979,-52.763922,4.941717,116.532989,2.324028,9.686079,59.182592,6.661968,2.222997,10.795045,1.524476,13.378641,1.396142,-0.393172,2,0,6.5,-0.061993,0.035888,-11.424916,-418676.825758,-4281330.606954,-16462.93242,-4716470.378951,3.354051,-0.685345,-0.654692,1.894074,39.621932,-45.620211,-391.153258,0.585274,8.914944,617.558061,1.171861,-0.734962,-0.937861,0.013271,-0.101531,1.006722,1.006155,A10
45.600154,-4.705643,-45.26388,0.199938,-49.769584,3.683413,149.476831,1.676034,7.298711,58.327652,6.621649,1.919222,12.226072,1.294617,6.465443,3.668205,-0.576106,0,1,9,0.042502,-0.002661,16.627207,-207429.05415,-3833112.508357,-82090.753897,-4122632.323205,3.337711,-0.527608,0.094786,2.684714,0.647819,-43.872575,1474.425706,0.606162,4.859419,497.434496,1.14878,-0.590792,-0.846432,-0.04605,-0.092486,1.006219,0.9745,A10
44.430354,-3.874619,-44.036537,0.445999,-47.465157,3.83693,226.874589,2.271191,7.243416,61.871839,8.05137,1.958808,15.062357,1.507047,6.116683,11.289273,-1.660328,1,1,6.5,-0.014773,-0.041853,9.592809,-404254.708846,-3980602.486059,-44961.873752,-4429819.076761,3.357038,-0.545354,-0.024074,2.048776,2.890779,-44.948754,840.233237,0.609294,12.325801,588.629084,1.144357,-0.554002,-0.805146,0.034753,-0.097906,0.973939,0.977879,A10
48.578019,-2.774997,-48.454847,-0.723729,-51.953573,1.779233,166.111382,1.614505,5.480663,65.229553,5.80967,1.333879,12.88842,1.270632,1.349705,5.299338,-0.701822,1,0,7,-0.105413,0.015437,-2.463867,-393885.281847,-4203782.148396,-70216.19968,-4667883.635837,3.412091,-0.663667,0.507013,1.779006,112.809332,-47.109752,-72.291824,1.032945,7.719682,688.373305,1.518623,-0.341875,-2.08482,-0.212191,0.145038,1.008048,1.007778,A10
47.732904,-3.182191,-47.538147,-0.403023,-51.12336,2.774154,219.877118,1.433501,6.81209,65.621947,5.489349,1.665579,14.828254,1.197289,3.209784,6.333552,-0.715745,1,0,8,-0.09193,0.004018,-5.747101,-479203.891615,-3639044.185842,-35567.416046,-4153815.49717,3.463266,-0.706932,0.717751,2.053808,113.075993,-45.672055,-266.918957,1.048597,9.378956,488.696714,1.531623,-0.464386,-1.971049,-0.032847,0.14917,1.007843,0.999562,A10
49.806063,-3.240802,-49.638873,-0.429608,-53.309282,4.913525,143.383886,1.330304,9.931642,64.418015,5.502283,2.216647,11.974301,1.153388,6.99454,3.846892,-1.177073,2,0,7,-0.194792,0.015069,-5.421547,-203894.749922,-4504287.690802,-31026.580699,-4739209.030695,3.5491,-0.663003,0.486601,1.775357,54.064555,-47.127465,-244.346869,1.066858,7.357478,698.700145,2.044479,-0.30459,-2.183009,-0.057589,0.156269,0.999613,1.006837,A10
49.858848,-3.577579,-49.664638,-0.103036,-53.345254,5.628847,143.603275,1.391328,11.186569,64.668532,5.588889,2.372519,11.983458,1.179546,10.256506,2.132293,-1.309267,2,0,8.5,-0.527247,0.010015,-23.445318,-382501.57699,-4411872.104315,-107290.755758,-4901664.441928,3.587231,-0.668408,-0.172417,1.805157,10.050558,-46.806959,-597.496473,1.074664,14.845769,826.370255,1.975308,-0.388602,-2.184167,0.018367,0.150232,1.006901,0.995795,A10
49.017241,-3.971972,-48.734877,0.146579,-52.560271,3.980666,220.92275,2.259801,9.251215,66.646692,6.726536,1.995161,14.86347,1.503264,7.988184,9.883954,-1.000888,0,1,7,0.012487,-0.000632,19.919293,-192064.682962,-3633125.407678,-61456.370527,-3886646.46482,3.512747,-2.324731,0.041046,322.827485,1.260964,-44.518943,4017.272327,1.08164,7.108111,475.059393,1.285174,-0.35387,-1.985702,-0.107727,0.14619,0.995836,1.007816,A10
49.51587,-4.692764,-49.111378,-0.019819,-53.823961,8.493321,204.950471,2.245739,12.351695,67.328764,6.726543,2.91433,14.316091,1.498579,6.696031,10.117304,-0.51397,0,1,7,0.035161,-0.014519,-147.319419,-736844.637929,-4438347.021342,-93667.799096,-5268859.462027,3.555167,-0.611142,-0.050791,1.933535,1.359217,-43.765406,332.634317,1.085713,23.485937,838.971568,4.348378,-0.712457,-2.034695,-0.057304,0.145254,1.007881,1.007816,A10
49.765901,-5.715602,-49.272616,0.129694,-54.858524,14.823777,150.588356,1.836726,12.370193,65.862856,6.726409,3.850166,12.271445,1.355259,6.760851,3.31012,-1.996208,0,0,7.5,0.039716,0.015181,22.51141,-846101.758132,-3424881.619173,-160378.143112,-4431361.53296,3.504014,-0.687409,-0.104144,1.908696,1.267952,-45.600494,-2035.072552,1.091188,33.070473,418.992827,5.799393,-0.774397,-2.038913,0.185482,0.155459,1.00788,0.999452,A10
49.397767,-6.735634,-48.777082,0.271444,-55.241272,15.005745,161.852736,2.001266,12.36716,66.018415,6.712487,3.873725,12.722136,1.414661,12.588202,4.199052,-2.038677,0,0,7,0.034147,0.008959,10.692238,-722010.177962,-4787706.750857,-146571.122326,-5656288.055774,3.535007,-0.704954,0.053402,2.008477,1.087152,-44.529841,-1935.58793,1.087216,25.357866,970.539008,3.790592,-0.909958,-2.182482,-0.221235,0.162955,0.999471,1.007987,A10
47.017412,-7.338781,-46.265782,0.179393,-53.42517,16.355409,218.029537,2.302075,12.916805,62.073603,7.079164,4.044182,14.765823,1.517259,29.648547,9.522716,-1.907971,1,0,6.5,-0.043743,0.010237,18.950934,-687648.524247,-3573667.650816,-63186.185117,-4324502.370315,3.535124,-0.716817,-0.223878,2.076916,21.545374,-43.82446,-2459.061364,1.094233,26.019416,537.324024,3.465431,-0.793698,-1.759463,0.152238,0.164914,1.008051,1.000125,A10
48.287229,-8.134981,-47.504799,0.113779,-55.526001,8.782884,137.605158,1.523058,12.329463,61.797145,5.700245,2.963593,11.730522,1.234122,14.801104,2.186101,-1.710477,0,0,8.5,0.028273,0.015746,24.785856,-400485.090516,-3832897.435644,-22490.728018,-4255873.265893,3.627617,-0.711557,0.045498,2.043943,0.51693,-43.945808,349.328342,1.10402,13.874769,463.986114,3.955309,-0.870751,-2.04939,0.05116,0.167493,1.000177,1.006515,A10
47.265854,-7.703913,-46.496867,0.234793,-53.965986,6.439137,194.869891,1.55535,11.47719,62.972609,5.705026,2.537545,13.959581,1.247137,15.036719,7.281116,-1.009515,0,1,8,0.021158,-0.0111,12.032341,-889001.199339,-4483945.352424,-99096.266243,-5472042.821428,3.706403,-0.642805,0.149775,2.042552,0.600322,-42.32342,-364.73297,1.099605,43.088793,909.067617,2.083069,-1.091703,-2.016578,-0.177702,0.165939,1.006568,1.003925,A10
48.011223,-7.881138,-47.249242,-0.013889,-55.144269,11.706123,141.999411,1.412174,15.118985,63.861307,5.373787,3.421421,11.916351,1.188349,17.19082,6.468266,-1.062664,0,0,11,0.02893,0.015831,-177.307281,-989233.30447,-4960484.078689,-139599.628105,-6089317.022409,3.762042,-0.708388,-0.057436,2.026134,0.506036,-44.198573,-68.282903,1.123662,40.1648,1009.394502,3.181331,-1.170352,-2.08859,-0.175522,0.172911,1.003979,0.978005,A10
